{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.030155129901604516 + 0.*I, 0.1542296245666153 + 0.*I, 0.041840883106214484 + 0.*I, 0.15553413822018136 + 0.*I, 0.11824306002639062 + 0.*I, 0.09339545506958925 + 0.*I, 0.02285267501720423 + 0.*I, 0.0030067280498036197 + 0.*I, 0.0002513370912060609 + 0.*I, 5.757850396470587*^-6 + 0.*I, 0.000015161248589912192 + 0.*I, 8.367028403455379*^-6 + 0.*I, 0.000021327839583307195 + 0.*I, 0.000012335518584372094 + 0.*I, 0.000014136148385190951 + 0.*I, 3.275860582796497*^-6 + 0.*I, 4.817709808868642*^-6 + 0.*I, 1.7626593962205561*^-6 + 0.*I, 2.678296029401395*^-7 + 0.*I, 2.3770807544565287*^-8 + 0.*I, 1.408007044290116*^-9 + 0.*I, 6.019629239517599*^-11 + 0.*I, 2.020605904817785*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.037693200018407154 + 0.*I, 0.16471204820778243 + 0.*I, 0.04855196643560599 + 0.*I, 0.15857528507359223 + 0.*I, 0.11528481634459631 + 0.*I, 0.09468979204281248 + 0.*I, 0.02362198557559481 + 0.*I, 0.0031577683700101393 + 0.*I, 0.00026784911140165235 + 0.*I, 6.573782607155465*^-6 + 0.*I, 0.000015295130184611594 + 0.*I, 9.226647201820983*^-6 + 0.*I, 0.000021140993600177183 + 0.*I, 0.000012309256991471786 + 0.*I, 0.000014008620397021334 + 0.*I, 3.640772594515341*^-6 + 0.*I, 4.882855209054071*^-6 + 0.*I, 1.8368552012759667*^-6 + 0.*I, 2.841240132056555*^-7 + 0.*I, 2.5607405085281698*^-8 + 0.*I, 1.5384138407625871*^-9 + 0.*I, 6.641354133307688*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.045155564468801764 + 0.*I, 0.17503278166721703 + 0.*I, 0.05507042792940453 + 0.*I, 0.16140853438260105 + 0.*I, 0.1122307395709843 + 0.*I, 0.09595646983759921 + 0.*I, 0.024406481063010688 + 0.*I, 0.00331481909459086 + 0.*I, 0.00028529436360003047 + 0.*I, 7.466118989718495*^-6 + 0.*I, 0.000015408837605868086 + 0.*I, 0.000010109403603131284 + 0.*I, 0.000020920818988301452 + 0.*I, 0.000012254156600555179 + 0.*I, 0.000013858949610146002 + 0.*I, 4.015187782258067*^-6 + 0.*I, 4.944155995723065*^-6 + 0.*I, 1.9130535822142747*^-6 + 0.*I, 3.01234615029955*^-7 + 0.*I, 2.7569013738570906*^-8 + 0.*I, 1.6803891611516523*^-9 + 0.*I, 7.380762667708041*^-11 + 0.*I, 2.797762022055395*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.05253701887040219 + 0.*I, 0.18518084488958753 + 0.*I, 0.06138773628341365 + 0.*I, 0.1640318247779993 + 0.*I, 0.10908309543040673 + 0.*I, 0.09719382995738714 + 0.*I, 0.025206037923619643 + 0.*I, 0.003478041069016058 + 0.*I, 0.00030371614920809975 + 0.*I, 8.440382193164453*^-6 + 0.*I, 0.00001550090560353823 + 0.*I, 0.000011014753398264078 + 0.*I, 0.00002066694839708561 + 0.*I, 0.0000121695828081414 + 0.*I, 0.000013686907784915547 + 0.*I, 4.39883660607876*^-6 + 0.*I, 5.001342406885101*^-6 + 0.*I, 1.9912505866415135*^-6 + 0.*I, 3.1919140663916323*^-7 + 0.*I, 2.966220602473868*^-8 + 0.*I, 1.8337997786943563*^-9 + 0.*I, 8.180123245438155*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.05983246179341318 + 0.*I, 0.19514553762580714 + 0.*I, 0.06749570648461047 + 0.*I, 0.1664433693080003 + 0.*I, 0.10584427120639008 + 0.*I, 0.09840021412039769 + 0.*I, 0.026020513166180592 + 0.*I, 0.0036475959502180193 + 0.*I, 0.0003231592546004691 + 0.*I, 9.502407616324147*^-6 + 0.*I, 0.00001556981918948708 + 0.*I, 0.000011942098199213548 + 0.*I, 0.00002037907338436895 + 0.*I, 0.000012054947395867543 + 0.*I, 0.00001349230420721881 + 0.*I, 4.791425989303377*^-6 + 0.*I, 5.054140794769069*^-6 + 0.*I, 2.0714397974685994*^-6 + 0.*I, 3.3802520782444395*^-7 + 0.*I, 3.18947979138784*^-8 + 0.*I, 2.0000001654807424*^-9 + 0.*I, 9.039435866498025*^-11 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.06703689922379907 + 0.*I, 0.2049164495087963 + 0.*I, 0.07338650783239586 + 0.*I, 0.16864165703920356 + 0.*I, 0.10251677339740975 + 0.*I, 0.09957396629540761 + 0.*I, 0.026849743985590816 + 0.*I, 0.003823646047207419 + 0.*I, 0.0003436699774095331 + 0.*I, 0.000010658358196025121 + 0.*I, 0.000015614013593179266 + 0.*I, 0.000012890785994201792 + 0.*I, 0.00002005694419437987 + 0.*I, 0.000011909709596302775 + 0.*I, 0.000013274987797906592 + 0.*I, 5.1926378086264435*^-6 + 0.*I, 5.1022748026596795*^-6 + 0.*I, 2.1536102012831293*^-6 + 0.*I, 3.57766993808184*^-7 + 0.*I, 3.427440553593897*^-8 + 0.*I, 2.1796120464046*^-9 + 0.*I, 9.958700530887654*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.07414544889059461 + 0.*I, 0.21448346972281485 + 0.*I, 0.07905267144840966 + 0.*I, 0.17062545427399825 + 0.*I, 0.09910322519919301 + 0.*I, 0.10071343476378836 + 0.*I, 0.02769354740039809 + 0.*I, 0.004006354150809521 + 0.*I, 0.00036529615039526675 + 0.*I, 0.000011914737019225186 + 0.*I, 0.000015631872196664176 + 0.*I, 0.000013860108993846154 + 0.*I, 0.000019700371800546183 + 0.*I, 0.00001173337860205237 + 0.*I, 0.000013034849200010969 + 0.*I, 5.602130004334072*^-6 + 0.*I, 5.145464188061055*^-6 + 0.*I, 2.2377483865909657*^-6 + 0.*I, 3.7844920530716314*^-7 + 0.*I, 3.6809799652814945*^-8 + 0.*I, 2.3737900534115397*^-9 + 0.*I, 1.1000089727986051*^-10 + 0.*I, 3.996802888650564*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.08115334444119271 + 0.*I, 0.22383679626061254 + 0.*I, 0.08448709727659764 + 0.*I, 0.17239380538778273 + 0.*I, 0.09560636381600318 + 0.*I, 0.10181697420441616 + 0.*I, 0.028551719909186705 + 0.*I, 0.00419588335938137 + 0.*I, 0.0003880871650041584 + 0.*I, 0.000013278402399841127 + 0.*I, 0.000015621727200709756 + 0.*I, 0.000014849306806397068 + 0.*I, 0.000019309231014119632 + 0.*I, 0.000011525514809207493 + 0.*I, 0.000012771820001589163 + 0.*I, 6.019536402668281*^-6 + 0.*I, 5.18342679889372*^-6 + 0.*I, 2.3238357904631357*^-6 + 0.*I, 4.0010339485974105*^-7 + 0.*I, 3.9508996074744125*^-8 + 0.*I, 2.5837998407496347*^-9 + 0.*I, 1.212141498285746*^-10 + 0.*I, 4.596323321948148*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.08805593947159297 + 0.*I, 0.23296694475918314 + 0.*I, 0.08968306056500451 + 0.*I, 0.17394603328060312 + 0.*I, 0.09202903760461291 + 0.*I, 0.10288294779801088 + 0.*I, 0.029424037165592942 + 0.*I, 0.004392396897001661 + 0.*I, 0.0004120939948171199 + 0.*I, 0.000014756581800945414 + 0.*I, 0.00001558185738215201 + 0.*I, 0.00001585756339572697 + 0.*I, 0.000018883460817242795 + 0.*I, 0.000011285732215426947 + 0.*I, 0.000012485876399459526 + 0.*I, 6.444466604804689*^-6 + 0.*I, 5.215876996977898*^-6 + 0.*I, 2.411850186234688*^-6 + 0.*I, 4.227622030228418*^-7 + 0.*I, 4.2380787768081525*^-8 + 0.*I, 2.8099966797867637*^-9 + 0.*I, 1.334043986389588*^-10 + 0.*I, 4.796163466380677*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.09484871140061359 + 0.*I, 0.24186475690799458 + 0.*I, 0.09463421782021089 + 0.*I, 0.17528173944860728 + 0.*I, 0.08837420305258803 + 0.*I, 0.10390972935099274 + 0.*I, 0.030310253671617108 + 0.*I, 0.004596057923000885 + 0.*I, 0.0004373692134018725 + 0.*I, 0.000016356886201052138 + 0.*I, 0.00001551048840475744 + 0.*I, 0.000016884009390594198 + 0.*I, 0.00001842306580623898 + 0.*I, 0.000011013700396134142 + 0.*I, 0.00001217703717859564 + 0.*I, 6.8765058092168366*^-6 + 0.*I, 5.242528988702589*^-6 + 0.*I, 2.501765794526989*^-6 + 0.*I, 4.4645920294072994*^-7 + 0.*I, 4.5435410989114195*^-8 + 0.*I, 3.0552005370054758*^-9 + 0.*I, 1.4699352846037075*^-10 + 0.*I, 5.59552404411079*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.10152726518681268 + 0.*I, 0.25052140841641535 + 0.*I, 0.09933461223718965 + 0.*I, 0.17640080367320457 + 0.*I, 0.084644921601007 + 0.*I, 0.10489570543239514 + 0.*I, 0.031210102495804474 + 0.*I, 0.004807029338205204 + 0.*I, 0.000463967018582423 + 0.*I, 0.000018087325814875047 + 0.*I, 0.00001540579099845729 + 0.*I, 0.000017927722195665297 + 0.*I, 0.00001792811961109919 + 0.*I, 0.000010709145414899979 + 0.*I, 0.000011845366598706164 + 0.*I, 7.315215411196619*^-6 + 0.*I, 5.263093405538655*^-6 + 0.*I, 2.593550818552615*^-6 + 0.*I, 4.712275902818419*^-7 + 0.*I, 4.868181413542062*^-8 + 0.*I, 3.3189895276564134*^-9 + 0.*I, 1.6180390360887031*^-10 + 0.*I, 6.3948846218409025*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.10808733688820184 + 0.*I, 0.2589284165416039 + 0.*I, 0.10377867859299172 + 0.*I, 0.17730338333219467 + 0.*I, 0.08084435630639765 + 0.*I, 0.10583927752381152 + 0.*I, 0.03212329500679179 + 0.*I, 0.005025473581410368 + 0.*I, 0.0004919432496031106 + 0.*I, 0.000019956325392200824 + 0.*I, 0.00001526588100375648 + 0.*I, 0.000018987725214358878 + 0.*I, 0.00001739876320794309 + 0.*I, 0.000010371851999479986 + 0.*I, 0.000011490975193595432 + 0.*I, 7.760133802214854*^-6 + 0.*I, 5.277281989179983*^-6 + 0.*I, 2.687170996829025*^-6 + 0.*I, 4.971006051235349*^-7 + 0.*I, 5.213018905436684*^-8 + 0.*I, 3.603384257644393*^-9 + 0.*I, 1.7799095530790512*^-10 + 0.*I, 6.816769371198461*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.11452479705559848 + 0.*I, 0.26707764716520366 + 0.*I, 0.10796124760499293 + 0.*I, 0.1779899123306006 + 0.*I, 0.07697576835319353 + 0.*I, 0.10673886417720269 + 0.*I, 0.033049520634587104 + 0.*I, 0.0052515524211926845 + 0.*I, 0.0005213554038041579 + 0.*I, 0.000021972738806219638 + 0.*I, 0.000015088817217900898 + 0.*I, 0.00002006299060219874 + 0.*I, 0.000016835208205279176 + 0.*I, 0.000010001664807468558 + 0.*I, 0.00001111401881637164 + 0.*I, 8.21077499324474*^-6 + 0.*I, 5.284804016625345*^-6 + 0.*I, 2.7825858062158204*^-6 + 0.*I, 5.241125977661909*^-7 + 0.*I, 5.579079420670042*^-8 + 0.*I, 3.9096059722965046*^-9 + 0.*I, 1.9539925233402758*^-10 + 0.*I, 7.416289804496046*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.12083565396240337 + 0.*I, 0.2749613214164004 + 0.*I, 0.11187754975079402 + 0.*I, 0.17846109966239698 + 0.*I, 0.07304251341939683 + 0.*I, 0.10759290317798875 + 0.*I, 0.03398844665118972 + 0.*I, 0.005485426738793819 + 0.*I, 0.0005522626528087217 + 0.*I, 0.000024145866595048915 + 0.*I, 0.000014872601994397883 + 0.*I, 0.00002115243720179905 + 0.*I, 0.000016237736399915548 + 0.*I, 9.598490979811913*^-6 + 0.*I, 0.000010714699993918943 + 0.*I, 8.666629991438413*^-6 + 0.*I, 5.285371407204309*^-6 + 0.*I, 2.8797512152678455*^-6 + 0.*I, 5.522981849637176*^-7 + 0.*I, 5.967559779662679*^-8 + 0.*I, 4.239608664136085*^-9 + 0.*I, 2.1520563109334037*^-10 + 0.*I, 8.393286066166183*^-12 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.12701605666619042 + 0.*I, 0.2825720218313954 + 0.*I, 0.11552321854999549 + 0.*I, 0.1787179275899886 + 0.*I, 0.06904803790039882 + 0.*I, 0.10839985371520201 + 0.*I, 0.034939717979409764 + 0.*I, 0.005727256310006369 + 0.*I, 0.0005847258609970041 + 0.*I, 0.00002648547159367354 + 0.*I, 0.000014615177401644532 + 0.*I, 0.0000222549342066003 + 0.*I, 0.000015606703396287003 + 0.*I, 9.162298608700327*^-6 + 0.*I, 0.000010293270591432703 + 0.*I, 9.127167799327653*^-6 + 0.*I, 5.278693393506728*^-6 + 0.*I, 2.9786171973356086*^-6 + 0.*I, 5.816911841094452*^-7 + 0.*I, 6.379481387597252*^-8 + 0.*I, 4.594191693740869*^-9 + 0.*I, 2.359890061143233*^-10 + 0.*I, 9.192646643896296*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.13306229789759041 + 0.*I, 0.28990269805460045 + 0.*I, 0.11889429329858814 + 0.*I, 0.17876164946879494 + 0.*I, 0.06499587499300132 + 0.*I, 0.10915819854500075 + 0.*I, 0.035902957020805815 + 0.*I, 0.0059771995733814975 + 0.*I, 0.0006188075932112014 + 0.*I, 0.000029001795387451065 + 0.*I, 0.000014314427199124683 + 0.*I, 0.00002336930038371321 + 0.*I, 0.000014942536008533123 + 0.*I, 8.693121400504822*^-6 + 0.*I, 9.850028392932588*^-6 + 0.*I, 9.591834193578563*^-6 + 0.*I, 5.264482783040592*^-6 + 0.*I, 3.0791293958998267*^-6 + 0.*I, 6.123260121171371*^-7 + 0.*I, 6.816081032923195*^-8 + 0.*I, 4.9757975517650266*^-9 + 0.*I, 2.5861535135618396*^-10 + 0.*I, 1.0014211682118914*^-11 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.13897081677858858 + 0.*I, 0.2969466720660119 + 0.*I, 0.12198722126739447 + 0.*I, 0.17859378719840005 + 0.*I, 0.06088964064960845 + 0.*I, 0.10986644615500477 + 0.*I, 0.036877763513398776 + 0.*I, 0.006235413397193136 + 0.*I, 0.0006545721297879227 + 0.*I, 0.000031705575409546334 + 0.*I, 0.000013968174794598555 + 0.*I, 0.0000244943053839819 + 0.*I, 0.000014245734414330972 + 0.*I, 8.191057809803226*^-6 + 0.*I, 9.385320187682566*^-6 + 0.*I, 0.000010060053390326118 + 0.*I, 5.242453604559216*^-6 + 0.*I, 3.1812281919840757*^-6 + 0.*I, 6.442383959637256*^-7 + 0.*I, 7.278599944982035*^-8 + 0.*I, 5.38600275490353*^-9 + 0.*I, 2.8359536941025004*^-10 + 0.*I, 1.141309269314661*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.14473820136539087 + 0.*I, 0.3036976429406036 + 0.*I, 0.12479885935721136 + 0.*I, 0.17821612831621092 + 0.*I, 0.05673302940700786 + 0.*I, 0.11052313292321259 + 0.*I, 0.037863714416208616 + 0.*I, 0.006502052840784424 + 0.*I, 0.0006920854765946061 + 0.*I, 0.00003460806279331763 + 0.*I, 0.00001357417980241138 + 0.*I, 0.000025628672406519115 + 0.*I, 0.00001351687419770542 + 0.*I, 7.656271394651526*^-6 + 0.*I, 8.899542391915817*^-6 + 0.*I, 0.000010531228999965949 + 0.*I, 5.2123207971987995*^-6 + 0.*I, 3.2848487929726393*^-6 + 0.*I, 6.774625971317506*^-7 + 0.*I, 7.768259369100862*^-8 + 0.*I, 5.826605864456269*^-9 + 0.*I, 3.109956736579989*^-10 + 0.*I, 1.2789769243681805*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
